Format Version,1.21,Take Name,evo_flight_11,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-07-20 10.57.49 AM,Total Frames in Take,14678,Total Exported Frames,14678,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom,bebop2_tom
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z
11132,92.766667,0.012244,-0.724995,-0.038824,-0.687550,-0.098769,1.596623,0.419933
11133,92.775000,0.015414,-0.726322,-0.036817,-0.686195,-0.096058,1.595919,0.414283
11134,92.783333,0.015084,-0.727110,-0.038200,-0.685292,-0.093089,1.595516,0.408973
11135,92.791667,0.010686,-0.725780,-0.038741,-0.686752,-0.090221,1.594721,0.403792
11136,92.800000,0.013346,-0.724321,-0.037700,-0.688302,-0.087539,1.593648,0.398427
11137,92.808333,0.012276,-0.726078,-0.038039,-0.686450,-0.085017,1.592871,0.392973
11138,92.816667,0.012801,-0.726625,-0.039170,-0.685797,-0.082301,1.592062,0.387726
11139,92.825000,0.013941,-0.725242,-0.036142,-0.687403,-0.079272,1.591301,0.382569
11140,92.833333,0.013350,-0.722803,-0.041662,-0.689668,-0.076412,1.589956,0.377064
11141,92.841667,0.010205,-0.725995,-0.037261,-0.686614,-0.074363,1.589545,0.372124
11142,92.850000,0.007413,-0.726691,-0.037712,-0.685889,-0.071895,1.588583,0.367003
11143,92.858333,0.012225,-0.724928,-0.037828,-0.687676,-0.068939,1.587265,0.361764
11144,92.866667,0.006888,-0.724100,-0.040663,-0.688460,-0.066741,1.586845,0.356782
11145,92.875000,0.007518,-0.725858,-0.039079,-0.686693,-0.064011,1.585767,0.352292
11146,92.883333,0.004178,-0.727533,-0.040410,-0.684869,-0.061886,1.584685,0.346744
11147,92.891667,0.008574,-0.725751,-0.038342,-0.686835,-0.059026,1.584038,0.341334
11148,92.900000,0.006242,-0.724522,-0.040126,-0.688055,-0.056643,1.583137,0.337628
11149,92.908333,0.004478,-0.725760,-0.040505,-0.686740,-0.054463,1.582405,0.332754
11150,92.916667,0.007923,-0.726472,-0.040279,-0.685969,-0.052473,1.581072,0.327561
11151,92.925000,0.011018,-0.725061,-0.040672,-0.687394,-0.049595,1.579762,0.322580
11152,92.933333,0.005129,-0.724023,-0.041898,-0.688483,-0.047548,1.579385,0.318616
11153,92.941667,0.007827,-0.724913,-0.044220,-0.687375,-0.045113,1.578547,0.313769
11154,92.950000,0.006593,-0.727306,-0.040487,-0.685087,-0.043310,1.577688,0.308769
11155,92.958333,0.008543,-0.724238,-0.041949,-0.688221,-0.040339,1.576495,0.304600
11156,92.966667,0.006756,-0.725206,-0.039767,-0.687349,-0.038530,1.575268,0.299971
11157,92.975000,0.006533,-0.725784,-0.040802,-0.686680,-0.036690,1.574819,0.295589
11158,92.983333,0.008746,-0.726753,-0.040392,-0.685654,-0.034436,1.573946,0.291220
11159,92.991667,0.007060,-0.724305,-0.041181,-0.688213,-0.032355,1.572865,0.286957
11160,93.000000,0.009833,-0.725602,-0.038575,-0.686962,-0.030292,1.571787,0.282784
11161,93.008333,0.005713,-0.727170,-0.039452,-0.685299,-0.028385,1.571346,0.278261
11162,93.016667,0.009742,-0.725293,-0.039872,-0.687216,-0.026121,1.569850,0.274123
11163,93.025000,0.004894,-0.724369,-0.040536,-0.688202,-0.024055,1.568838,0.269875
11164,93.033333,0.008896,-0.725768,-0.038937,-0.686779,-0.022242,1.568090,0.265776
11165,93.041667,0.009513,-0.726671,-0.040123,-0.685747,-0.020269,1.567404,0.261865
11166,93.050000,0.009188,-0.724594,-0.040918,-0.687899,-0.018597,1.566391,0.257789
11167,93.058333,0.009159,-0.724497,-0.039303,-0.688095,-0.016480,1.565133,0.253692
11168,93.066667,0.012023,-0.725944,-0.038073,-0.686594,-0.014212,1.564157,0.249607
11169,93.075000,0.008866,-0.726354,-0.038039,-0.686210,-0.013158,1.563376,0.245492
11170,93.083333,0.011124,-0.724702,-0.036512,-0.688005,-0.011153,1.562374,0.241740
11171,93.091667,0.009202,-0.725816,-0.037150,-0.686823,-0.009196,1.561448,0.238108
11172,93.100000,0.005183,-0.726482,-0.036116,-0.686216,-0.007374,1.560950,0.234179
11173,93.108333,0.012039,-0.725691,-0.033809,-0.687084,-0.005693,1.559424,0.230508
11174,93.116667,0.009807,-0.724635,-0.036706,-0.688085,-0.004190,1.558605,0.226448
11175,93.125000,0.009655,-0.725930,-0.036634,-0.686724,-0.002393,1.557898,0.223277
11176,93.133333,0.011719,-0.726248,-0.036035,-0.686387,-0.001395,1.556932,0.219307
11177,93.141667,0.009123,-0.724434,-0.037630,-0.688256,0.000740,1.556085,0.215400
11178,93.150000,0.012023,-0.724902,-0.036668,-0.687771,0.002493,1.555268,0.212002
11179,93.158333,0.007705,-0.726071,-0.038297,-0.686509,0.003507,1.554337,0.208556
11180,93.166667,0.008442,-0.724734,-0.037109,-0.687977,0.005487,1.553345,0.204971
11181,93.175000,0.003792,-0.723784,-0.039508,-0.688884,0.006686,1.552727,0.201471
11182,93.183333,0.004261,-0.725996,-0.040071,-0.686517,0.008197,1.551796,0.197867
11183,93.191667,0.000830,-0.724846,-0.039757,-0.687762,0.010138,1.550712,0.194581
11184,93.200000,-0.004007,-0.723454,-0.042160,-0.689072,0.011299,1.550192,0.191479
11185,93.208333,0.000655,-0.724244,-0.042296,-0.688245,0.012549,1.549275,0.187906
11186,93.216667,-0.005113,-0.724552,-0.046653,-0.687620,0.013854,1.548695,0.185105
11187,93.225000,-0.006252,-0.722958,-0.047650,-0.689218,0.015356,1.547839,0.182241
11188,93.233333,-0.009628,-0.722597,-0.045643,-0.689694,0.017329,1.545749,0.178820
11189,93.241667,-0.011555,-0.723655,-0.051568,-0.688136,0.017505,1.546087,0.175390
11190,93.250000,-0.009218,-0.723474,-0.052401,-0.688298,0.019552,1.545143,0.172660
11191,93.258333,-0.015214,-0.722895,-0.054740,-0.688618,0.020906,1.544711,0.169617
11192,93.266667,-0.012492,-0.722411,-0.055211,-0.689143,0.022032,1.543630,0.166584
11193,93.275000,-0.016794,-0.723900,-0.057472,-0.687301,0.022916,1.543184,0.164007
11194,93.283333,-0.018257,-0.722814,-0.058741,-0.688299,0.024872,1.542498,0.161219
11195,93.291667,-0.016668,-0.722373,-0.057099,-0.688941,0.026174,1.541524,0.158718
11196,93.300000,-0.023396,-0.723357,-0.059678,-0.687492,0.026718,1.540856,0.155463
11197,93.308333,-0.020689,-0.724417,-0.059670,-0.686463,0.027849,1.540291,0.153566
11198,93.316667,-0.018694,-0.722350,-0.062719,-0.688424,0.029870,1.539565,0.151630
11199,93.325000,-0.022041,-0.721720,-0.061288,-0.689114,0.030721,1.539263,0.149302
11200,93.333333,-0.025505,-0.723505,-0.062326,-0.687027,0.031138,1.538923,0.146690
11201,93.341667,-0.020524,-0.723975,-0.059762,-0.686926,0.033187,1.537660,0.144999
11202,93.350000,-0.026807,-0.723594,-0.059820,-0.687106,0.034476,1.537468,0.142895
11203,93.358333,-0.022476,-0.722464,-0.058917,-0.688527,0.034941,1.537278,0.140898
11204,93.366667,-0.017517,-0.724401,-0.060999,-0.686452,0.035708,1.536250,0.139702
11205,93.375000,-0.018687,-0.723567,-0.058309,-0.687533,0.037584,1.535831,0.137731
11206,93.383333,-0.021599,-0.722100,-0.058185,-0.688999,0.038470,1.535589,0.136032
11207,93.391667,-0.017377,-0.723639,-0.058312,-0.687491,0.039148,1.535315,0.134043
11208,93.400000,-0.015899,-0.723747,-0.059623,-0.687301,0.040283,1.534688,0.133099
11209,93.408333,-0.018266,-0.723455,-0.055405,-0.687902,0.041570,1.534312,0.131862
11210,93.416667,-0.015546,-0.723402,-0.051448,-0.688332,0.042397,1.533755,0.130124
11211,93.425000,-0.012310,-0.723875,-0.054200,-0.687689,0.043401,1.533260,0.128920
11212,93.433333,-0.011410,-0.725523,-0.048692,-0.686378,0.044033,1.533113,0.127769
11213,93.441667,-0.009671,-0.724836,-0.044086,-0.687441,0.045283,1.532510,0.126554
11214,93.450000,-0.011156,-0.724517,-0.042236,-0.687871,0.046167,1.532735,0.126494
11215,93.458333,-0.008508,-0.725789,-0.036800,-0.686880,0.047575,1.532468,0.125032
11216,93.466667,-0.005996,-0.727221,-0.032589,-0.685603,0.048095,1.531793,0.123607
11217,93.475000,-0.005158,-0.725309,-0.027955,-0.687837,0.048853,1.531156,0.123133
11218,93.483333,-0.002463,-0.726259,-0.025265,-0.686953,0.050279,1.531358,0.122637
11219,93.491667,-0.001624,-0.728400,-0.019570,-0.684871,0.051104,1.531282,0.121148
11220,93.500000,-0.000650,-0.727331,-0.016433,-0.686089,0.051915,1.531025,0.120781
11221,93.508333,0.006880,-0.725919,-0.011785,-0.687645,0.053020,1.530660,0.120014
11222,93.516667,0.008825,-0.727901,-0.008557,-0.685573,0.053668,1.530484,0.119142
11223,93.525000,0.011013,-0.729048,-0.006035,-0.684348,0.054789,1.530128,0.118476
11224,93.533333,0.013423,-0.726230,-0.002868,-0.687315,0.055722,1.530119,0.117499
11225,93.541667,0.014850,-0.726538,0.000488,-0.686966,0.057012,1.529969,0.116560
11226,93.550000,0.019510,-0.729880,0.004058,-0.683285,0.057524,1.530166,0.115919
11227,93.558333,0.019748,-0.727901,0.005893,-0.685373,0.058744,1.529409,0.115361
11228,93.566667,0.020203,-0.727392,0.006696,-0.685892,0.060074,1.529765,0.114720
11229,93.575000,0.023403,-0.728745,0.007736,-0.684341,0.060273,1.529519,0.113295
11230,93.583333,0.021695,-0.727356,0.007293,-0.685878,0.061783,1.529192,0.112580
11231,93.591667,0.024825,-0.728555,0.009267,-0.684474,0.062930,1.529227,0.111557
11232,93.600000,0.024140,-0.728625,0.007825,-0.684443,0.063884,1.529657,0.110259
11233,93.608333,0.023048,-0.725809,0.007577,-0.687468,0.064851,1.529369,0.109520
11234,93.616667,0.026336,-0.728300,0.006894,-0.684718,0.065828,1.529827,0.108424
11235,93.625000,0.027347,-0.728758,0.007813,-0.684180,0.067104,1.530371,0.107338
11236,93.633333,0.027274,-0.726301,0.008294,-0.686785,0.067984,1.530336,0.106110
11237,93.641667,0.027275,-0.729576,0.006873,-0.683321,0.068435,1.530792,0.104646
11238,93.650000,0.026405,-0.726794,0.004795,-0.686331,0.070555,1.531729,0.104010
11239,93.658333,0.029103,-0.727658,0.003054,-0.685316,0.070705,1.532346,0.102351
11240,93.666667,0.027665,-0.727306,0.003507,-0.685746,0.072490,1.533583,0.101339
11241,93.675000,0.027632,-0.727568,0.001733,-0.685477,0.073000,1.534951,0.099745
11242,93.683333,0.031851,-0.727716,-0.001304,-0.685137,0.074500,1.536387,0.098732
11243,93.691667,0.029969,-0.727692,-0.004272,-0.685236,0.075149,1.537761,0.097026
11244,93.700000,0.032020,-0.726989,-0.004157,-0.685889,0.076148,1.539762,0.096077
11245,93.708333,0.027941,-0.727357,-0.006129,-0.685663,0.076919,1.541707,0.094678
11246,93.716667,0.031031,-0.726968,-0.008877,-0.685912,0.077703,1.544531,0.092364
11247,93.725000,0.027898,-0.726872,-0.011912,-0.686102,0.079064,1.546902,0.091187
11248,93.733333,0.032778,-0.727164,-0.014818,-0.685521,0.080100,1.550178,0.089821
11249,93.741667,0.026857,-0.726221,-0.016335,-0.686742,0.081081,1.552920,0.088571
11250,93.750000,0.027460,-0.727558,-0.020805,-0.685181,0.081498,1.555623,0.086662
11251,93.758333,0.029192,-0.727125,-0.021214,-0.685556,0.082554,1.558433,0.084881
11252,93.766667,0.022558,-0.725906,-0.021631,-0.687084,0.083047,1.561132,0.084066
11253,93.775000,0.026962,-0.727905,-0.025939,-0.684657,0.083789,1.564913,0.082096
11254,93.783333,0.025601,-0.724833,-0.029477,-0.687817,0.085363,1.568030,0.080201
11255,93.791667,0.022741,-0.726560,-0.028965,-0.686116,0.085312,1.571394,0.079153
11256,93.800000,0.021195,-0.726786,-0.031956,-0.685793,0.085831,1.574854,0.077420
11257,93.808333,0.022150,-0.725075,-0.031687,-0.687584,0.086982,1.578380,0.076159
11258,93.816667,0.022334,-0.724945,-0.035798,-0.687513,0.087395,1.581412,0.074661
11259,93.825000,0.018350,-0.727760,-0.032329,-0.684823,0.087450,1.585234,0.073116
11260,93.833333,0.017351,-0.725108,-0.032632,-0.687643,0.088430,1.588181,0.072129
11261,93.841667,0.016643,-0.724919,-0.032231,-0.687879,0.088800,1.591253,0.070896
11262,93.850000,0.016436,-0.726976,-0.034330,-0.685607,0.089030,1.596032,0.068677
11263,93.858333,0.014908,-0.724020,-0.035141,-0.688721,0.090428,1.599681,0.067576
11264,93.866667,0.011583,-0.725684,-0.033918,-0.687094,0.090421,1.603471,0.066595
11265,93.875000,0.012171,-0.727377,-0.033912,-0.685291,0.090337,1.607459,0.064781
11266,93.883333,0.009937,-0.724523,-0.031922,-0.688439,0.090988,1.611086,0.063905
11267,93.891667,0.012036,-0.725201,-0.032666,-0.687657,0.091528,1.615132,0.063046
11268,93.900000,0.010877,-0.727710,-0.032207,-0.685042,0.091299,1.618980,0.061048
11269,93.908333,0.009659,-0.726029,-0.027405,-0.687050,0.091784,1.622834,0.059719
11270,93.916667,0.007612,-0.725091,-0.028869,-0.688006,0.092209,1.626486,0.059436
11271,93.925000,0.006011,-0.726535,-0.027343,-0.686559,0.092549,1.630243,0.058141
11272,93.933333,0.007938,-0.726428,-0.026214,-0.686696,0.092715,1.635035,0.057046
11273,93.941667,0.008973,-0.724758,-0.025076,-0.688488,0.093256,1.639055,0.055787
11274,93.950000,0.007371,-0.726919,-0.023374,-0.686285,0.093472,1.643455,0.054620
11275,93.958333,0.009653,-0.727961,-0.021583,-0.685210,0.093329,1.647226,0.053822
11276,93.966667,0.009971,-0.725892,-0.021053,-0.687414,0.093958,1.650242,0.052601
11277,93.975000,0.007580,-0.725187,-0.019540,-0.688233,0.093769,1.655124,0.051542
11278,93.983333,0.009781,-0.726873,-0.020055,-0.686410,0.094229,1.659258,0.050524
11279,93.991667,0.005689,-0.726458,-0.014684,-0.687030,0.094046,1.662433,0.049950
11280,94.000000,0.006079,-0.724802,-0.015504,-0.688756,0.094991,1.666070,0.049018
11281,94.008333,0.005201,-0.725954,-0.014711,-0.687567,0.094752,1.671293,0.047319
11282,94.016667,0.005042,-0.728254,-0.012224,-0.685180,0.094719,1.675230,0.047024
11283,94.025000,0.005303,-0.726660,-0.012407,-0.686864,0.095512,1.678971,0.046154
11284,94.033333,0.004323,-0.725787,-0.013082,-0.687781,0.095957,1.682780,0.045181
11285,94.041667,0.004463,-0.726596,-0.016196,-0.686859,0.095861,1.686595,0.043535
11286,94.050000,0.002648,-0.725786,-0.012940,-0.687794,0.095929,1.690437,0.043306
11287,94.058333,0.001275,-0.726410,-0.011959,-0.687156,0.096577,1.694044,0.042427
11288,94.066667,0.001902,-0.726211,-0.011781,-0.687369,0.096377,1.697346,0.041109
11289,94.075000,0.001391,-0.727883,-0.013265,-0.685572,0.096534,1.701133,0.040088
11290,94.083333,-0.001247,-0.725349,-0.015096,-0.688215,0.097139,1.703995,0.039635
11291,94.091667,-0.004222,-0.725134,-0.011079,-0.688506,0.097416,1.707100,0.039144
11292,94.100000,-0.004232,-0.727216,-0.013132,-0.686270,0.097626,1.712031,0.037705
11293,94.108333,-0.000903,-0.727223,-0.015912,-0.686216,0.097985,1.715157,0.036791
11294,94.116667,-0.005850,-0.725688,-0.014262,-0.687852,0.098637,1.718326,0.036285
11295,94.125000,-0.008568,-0.724753,-0.015760,-0.688775,0.098975,1.721977,0.035439
11296,94.133333,-0.008237,-0.726518,-0.017983,-0.686862,0.098852,1.725725,0.034292
11297,94.141667,-0.006144,-0.726933,-0.018068,-0.686444,0.099855,1.728597,0.034039
11298,94.150000,-0.008601,-0.725299,-0.016864,-0.688174,0.100405,1.731925,0.033260
11299,94.158333,-0.008075,-0.724833,-0.018210,-0.688636,0.100695,1.734594,0.032573
11300,94.166667,-0.011951,-0.726198,-0.017165,-0.687168,0.100476,1.737292,0.031475
11301,94.175000,-0.011513,-0.726710,-0.012837,-0.686728,0.101067,1.739532,0.031668
11302,94.183333,-0.010370,-0.724829,-0.018337,-0.688607,0.101694,1.742823,0.030859
11303,94.191667,-0.010625,-0.725592,-0.020879,-0.687726,0.102482,1.747437,0.029962
11304,94.200000,-0.006670,-0.726167,-0.023009,-0.687101,0.102873,1.750130,0.028540
11305,94.208333,-0.010987,-0.726400,-0.020196,-0.686888,0.102836,1.752781,0.028857
11306,94.216667,-0.005587,-0.724768,-0.023456,-0.688571,0.103569,1.755030,0.028458
11307,94.225000,-0.010321,-0.725043,-0.022651,-0.688254,0.104275,1.758752,0.028028
11308,94.233333,-0.010497,-0.726449,-0.022354,-0.686776,0.104793,1.761377,0.027380
11309,94.241667,-0.010524,-0.726854,-0.019906,-0.686423,0.104907,1.763525,0.027226
11310,94.250000,-0.006116,-0.725886,-0.021870,-0.687440,0.105606,1.766760,0.026142
11311,94.258333,-0.009451,-0.725992,-0.021587,-0.687299,0.106389,1.769155,0.026357
11312,94.266667,-0.008269,-0.726805,-0.019551,-0.686516,0.106988,1.771295,0.025739
11313,94.275000,-0.006406,-0.727063,-0.022627,-0.686168,0.107492,1.774673,0.025528
11314,94.283333,-0.005674,-0.724891,-0.023131,-0.688451,0.108409,1.776892,0.024980
11315,94.291667,-0.004207,-0.725372,-0.020233,-0.688047,0.108694,1.779034,0.025326
11316,94.300000,-0.001470,-0.725778,-0.023079,-0.687540,0.109749,1.781390,0.024603
11317,94.308333,-0.001028,-0.726337,-0.020405,-0.687036,0.110356,1.783702,0.024568
11318,94.316667,-0.003118,-0.727234,-0.017941,-0.686148,0.110313,1.785689,0.024256
11319,94.325000,-0.004231,-0.725924,-0.017805,-0.687532,0.111327,1.787746,0.024443
11320,94.333333,-0.001658,-0.725394,-0.016208,-0.688141,0.111705,1.789701,0.023986
11321,94.341667,0.000934,-0.726709,-0.015950,-0.686759,0.112664,1.791606,0.024108
11322,94.350000,0.000047,-0.726673,-0.015973,-0.686797,0.113152,1.792956,0.023861
11323,94.358333,0.002190,-0.727036,-0.012719,-0.686478,0.113306,1.794396,0.023624
11324,94.366667,0.004674,-0.726231,-0.010854,-0.687350,0.114416,1.795618,0.023618
11325,94.375000,0.000071,-0.725618,-0.009901,-0.688027,0.114944,1.797268,0.023503
11326,94.383333,0.007063,-0.726026,-0.010707,-0.687548,0.115797,1.799244,0.023333
11327,94.391667,0.003630,-0.728278,-0.007922,-0.685226,0.115880,1.800300,0.023327
11328,94.400000,0.006179,-0.726893,-0.009440,-0.686658,0.117182,1.801534,0.023499
11329,94.408333,0.008400,-0.725896,-0.008367,-0.687702,0.117871,1.802662,0.022968
11330,94.416667,0.010650,-0.725946,-0.004304,-0.687656,0.118799,1.803581,0.022741
11331,94.425000,0.009020,-0.726781,-0.005899,-0.686784,0.118815,1.804998,0.022759
11332,94.433333,0.007151,-0.727074,-0.004245,-0.686509,0.119628,1.806156,0.022896
11333,94.441667,0.008864,-0.726395,-0.004711,-0.687204,0.121023,1.806925,0.023020
11334,94.450000,0.010454,-0.727671,-0.004385,-0.685833,0.121363,1.807619,0.022330
11335,94.458333,0.012883,-0.728679,-0.003242,-0.684726,0.122056,1.808520,0.022478
11336,94.466667,0.008841,-0.725197,-0.005411,-0.688464,0.122491,1.808884,0.022297
11337,94.475000,0.009356,-0.725432,-0.005522,-0.688208,0.123885,1.809805,0.022390
11338,94.483333,0.009113,-0.727700,-0.004635,-0.685820,0.124305,1.810452,0.021900
11339,94.491667,0.012739,-0.728592,-0.004806,-0.684813,0.125087,1.810961,0.021873
11340,94.500000,0.007723,-0.725882,-0.006215,-0.687747,0.126007,1.811187,0.021811
11341,94.508333,0.006979,-0.724880,-0.006781,-0.688807,0.126953,1.811747,0.021614
11342,94.516667,0.007960,-0.726014,-0.007539,-0.687593,0.127181,1.812186,0.021011
11343,94.525000,0.011035,-0.728224,-0.009231,-0.685188,0.128100,1.812214,0.020730
11344,94.533333,0.010011,-0.726103,-0.008299,-0.687463,0.129490,1.812555,0.021301
11345,94.541667,0.007370,-0.725934,-0.007179,-0.687688,0.130189,1.812824,0.020870
11346,94.550000,0.010899,-0.724795,-0.011540,-0.688782,0.131339,1.812606,0.020502
11347,94.558333,0.008383,-0.727014,-0.009494,-0.686506,0.131084,1.813169,0.019994
11348,94.566667,0.008321,-0.727388,-0.008298,-0.686126,0.132444,1.813323,0.020489
11349,94.575000,0.005931,-0.726300,-0.009348,-0.687289,0.133412,1.812844,0.020196
11350,94.583333,0.006822,-0.725971,-0.008591,-0.687638,0.134489,1.812902,0.020218
11351,94.591667,0.008324,-0.727009,-0.011090,-0.686488,0.134828,1.812640,0.019374
11352,94.600000,0.009810,-0.726079,-0.010810,-0.687457,0.135872,1.812663,0.019697
11353,94.608333,0.006399,-0.725485,-0.010145,-0.688134,0.136495,1.811987,0.019745
11354,94.616667,0.006226,-0.726339,-0.010912,-0.687222,0.137598,1.811929,0.019731
11355,94.625000,0.010142,-0.727468,-0.010928,-0.685979,0.137921,1.811770,0.019063
11356,94.633333,0.015766,-0.725513,-0.011305,-0.687935,0.139867,1.810941,0.018588
11357,94.641667,0.009520,-0.724569,-0.012281,-0.689027,0.140333,1.810943,0.018815
11358,94.650000,0.012934,-0.724862,-0.013487,-0.688641,0.141300,1.810070,0.018455
11359,94.658333,0.010150,-0.728180,-0.011632,-0.685212,0.141494,1.810371,0.018178
11360,94.666667,0.011872,-0.726143,-0.012812,-0.687322,0.143106,1.809762,0.018404
11361,94.675000,0.011193,-0.724730,-0.011786,-0.688842,0.143770,1.809249,0.018029
11362,94.683333,0.011814,-0.726830,-0.010663,-0.686633,0.144427,1.808634,0.018055
11363,94.691667,0.012218,-0.728960,-0.010674,-0.684364,0.144989,1.808017,0.017449
11364,94.700000,0.011542,-0.726723,-0.012311,-0.686723,0.146568,1.807551,0.017984
11365,94.708333,0.014260,-0.724203,-0.015694,-0.689261,0.147568,1.806797,0.017512
11366,94.716667,0.012702,-0.725219,-0.012763,-0.688282,0.148018,1.806575,0.017093
11367,94.725000,0.013148,-0.728905,-0.011549,-0.684391,0.148112,1.805754,0.017061
11368,94.733333,0.014135,-0.726065,-0.012917,-0.687360,0.149749,1.804537,0.017384
11369,94.741667,0.013786,-0.724927,-0.012326,-0.688578,0.150776,1.804066,0.017078
11370,94.750000,0.012688,-0.726030,-0.014141,-0.687400,0.151357,1.803259,0.016239
11371,94.758333,0.020025,-0.725895,-0.011685,-0.687415,0.152315,1.802467,0.016368
11372,94.766667,0.012611,-0.725721,-0.013162,-0.687747,0.153605,1.801780,0.016601
11373,94.775000,0.017422,-0.725505,-0.014441,-0.687845,0.154321,1.801033,0.016157
11374,94.783333,0.020366,-0.726475,-0.016152,-0.686702,0.154735,1.799947,0.015334
11375,94.791667,0.016441,-0.725725,-0.015322,-0.687618,0.155712,1.799864,0.016020
11376,94.800000,0.012628,-0.725224,-0.015458,-0.688224,0.156524,1.798431,0.015931
11377,94.808333,0.015079,-0.726312,-0.015740,-0.687019,0.157554,1.797525,0.015571
11378,94.816667,0.017169,-0.727406,-0.016005,-0.685805,0.158199,1.796734,0.014894
11379,94.825000,0.022256,-0.725085,-0.018504,-0.688051,0.159750,1.795329,0.015128
